total_orders,avg_discount,success_rate,avg_order_gap,actual_churn,churn_probability,risk_level,customer_id,segment,clv_proxy
4,0.225,0.75,118.0,0,0.5351827713739782,Medium Risk,46011,1,6.2
8,0.275,1.0,81.57142857142857,0,0.1310669091891444,Low Risk,47012,2,18.849999999999998
4,0.1625,1.0,98.0,0,0.5803354593467547,Medium Risk,17084,1,10.05
4,0.2875,0.75,171.33333333333334,0,0.4259212433132334,Medium Risk,3932,1,7.8375
4,0.3275,1.0,190.33333333333334,0,0.3936903608416003,Low Risk,2411,1,7.3975
7,0.21857142857142858,1.0,83.5,0,0.21050476812687333,Low Risk,45881,2,9.377142857142857
2,0.17,1.0,262.0,1,0.534475974926432,Medium Risk,34721,0,3.32
6,0.25,0.6666666666666666,92.6,1,0.30291137648328836,Low Risk,969,1,8.25
2,0.31,1.0,142.0,1,0.7596914645764619,High Risk,4435,3,4.83
3,0.22666666666666668,0.6666666666666666,132.0,0,0.6474132901441506,Medium Risk,8806,1,6.1866666666666665
2,0.31,1.0,161.0,1,0.7295849064697814,High Risk,29038,3,4.14
5,0.27999999999999997,1.0,97.5,0,0.4372809678577727,Medium Risk,34690,2,11.52
4,0.3,1.0,135.33333333333334,1,0.5061371666171771,Medium Risk,34344,1,9.1
1,0.13,1.0,0.0,1,0.9483641471781814,High Risk,31122,3,3.48
7,0.18142857142857144,0.8571428571428571,104.33333333333333,0,0.18075402603555113,Low Risk,26486,2,15.552857142857142
4,0.2125,1.0,72.33333333333333,1,0.6323960499039515,Medium Risk,31556,3,7.875
2,0.215,1.0,393.0,1,0.27875652653218214,Low Risk,1843,0,4.71
9,0.20555555555555555,0.7777777777777778,80.0,0,0.07625802935691585,Low Risk,3106,2,19.861111111111114
4,0.2725,1.0,173.0,0,0.4275220394003928,Medium Risk,43521,1,3.6375
3,0.21333333333333335,1.0,131.5,1,0.6546832496281993,Medium Risk,2234,3,4.72
5,0.344,0.8,149.5,0,0.3322967722835933,Low Risk,48855,2,9.84
5,0.304,1.0,118.0,1,0.39624633964272626,Low Risk,12103,1,6.263999999999999
4,0.28,1.0,153.0,0,0.4689116373104341,Medium Risk,12392,1,7.92
6,0.12833333333333333,0.8333333333333334,97.4,0,0.2953698015690905,Low Risk,40031,2,15.690000000000001
4,0.21000000000000002,1.0,65.33333333333333,1,0.6458117775869028,Medium Risk,30326,3,9.48
3,0.11333333333333333,0.3333333333333333,56.0,1,0.7690383326728656,High Risk,22993,3,4.433333333333334
3,0.09666666666666666,1.0,340.0,0,0.24799789632895594,Low Risk,48453,0,8.129999999999999
4,0.3825,0.75,171.0,0,0.4285934262951039,Medium Risk,12595,1,7.409999999999999
6,0.30333333333333334,1.0,134.6,0,0.24044634726646466,Low Risk,47941,2,9.753333333333334
7,0.22285714285714286,1.0,111.0,0,0.174958570363595,Low Risk,29588,2,13.211428571428572
3,0.38999999999999996,1.0,168.0,0,0.586713364340436,Medium Risk,39849,1,2.4400000000000004
7,0.22285714285714286,1.0,61.0,1,0.24345035716254815,Low Risk,27255,2,16.32
3,0.32666666666666666,1.0,87.0,1,0.7350808879780975,High Risk,36738,3,4.713333333333333
1,0.36,1.0,0.0,1,0.9493206900808339,High Risk,30036,3,1.92
5,0.16599999999999998,1.0,91.25,1,0.4477307911311891,Medium Risk,36377,1,10.008000000000001
7,0.24428571428571427,1.0,66.5,1,0.2354313771822888,Low Risk,7932,2,13.602857142857143
4,0.3375,1.0,172.33333333333334,0,0.43024815951720324,Medium Risk,17026,1,5.3
2,0.14500000000000002,1.0,87.0,0,0.8314002241270679,High Risk,13540,1,5.984999999999999
2,0.225,1.0,509.0,0,0.12816416232451713,Low Risk,14340,0,4.65
4,0.18,0.75,176.33333333333334,0,0.4135216757351997,Medium Risk,27394,1,10.66
4,0.14750000000000002,0.25,27.666666666666668,1,0.6993694046519585,Medium Risk,19876,3,9.377500000000001
1,0.37,1.0,0.0,0,0.9493618961302318,High Risk,49190,3,2.52
7,0.3,0.8571428571428571,75.66666666666667,0,0.22063132171498748,Low Risk,16162,2,13.299999999999999
7,0.28285714285714286,1.0,95.33333333333333,0,0.1954349302941399,Low Risk,20879,2,7.171428571428571
3,0.2333333333333333,1.0,192.5,0,0.5331083074767269,Medium Risk,42684,1,5.366666666666667
2,0.45999999999999996,0.5,75.0,1,0.8427986030258613,High Risk,41686,3,2.7
7,0.3385714285714286,0.8571428571428571,115.16666666666667,0,0.16964582737536288,Low Risk,30429,2,12.567142857142859
4,0.245,1.0,218.66666666666666,0,0.3373309095851483,Low Risk,45375,1,8.305
4,0.395,0.5,206.33333333333334,0,0.3536686426834315,Low Risk,18916,1,6.654999999999999
8,0.32625,0.625,81.57142857142857,0,0.127888116944549,Low Risk,6143,2,10.780000000000001
3,0.14666666666666664,0.6666666666666666,201.0,1,0.506333007739637,Medium Risk,23132,1,8.533333333333333
4,0.39249999999999996,1.0,179.66666666666666,1,0.41646777670891083,Medium Risk,4577,1,7.290000000000001
2,0.265,0.5,663.0,0,0.0376236755784806,Low Risk,31048,0,5.145
6,0.18166666666666667,1.0,142.2,0,0.22722504505619034,Low Risk,11085,2,13.911666666666667
2,0.165,1.0,587.0,0,0.07089671933443112,Low Risk,17202,0,2.505
10,0.21600000000000003,0.7,72.66666666666667,0,0.04610622860309769,Low Risk,27269,2,20.384
8,0.175,0.875,77.71428571428571,0,0.13252442214889085,Low Risk,9940,2,14.85
2,0.315,1.0,374.0,1,0.31354478088119586,Low Risk,14928,0,4.11
5,0.198,1.0,151.75,0,0.3292217344620486,Low Risk,9889,1,8.822000000000001
3,0.38666666666666666,1.0,269.5,0,0.3783729272366768,Low Risk,48306,0,3.6799999999999997
4,0.1825,0.75,106.33333333333333,1,0.5583897374362075,Medium Risk,18546,3,7.3575
3,0.38000000000000006,1.0,82.0,0,0.7439933328588345,High Risk,41214,1,4.959999999999999
2,0.045,1.0,383.0,0,0.29280533933205705,Low Risk,32192,0,5.7299999999999995
1,0.33,1.0,0.0,1,0.9491968814099248,High Risk,25803,3,2.01
4,0.16,0.75,123.33333333333333,0,0.5227122731815852,Medium Risk,33902,1,9.24
7,0.23714285714285716,0.7142857142857143,94.83333333333333,0,0.19159876058960143,Low Risk,26907,2,19.071428571428573
4,0.3825,0.5,153.0,0,0.46028592476484614,Medium Risk,49849,1,4.3225
5,0.2,0.6,152.5,0,0.32026393901534467,Low Risk,30119,1,7.2
1,0.4,1.0,0.0,1,0.949485324057011,High Risk,45166,3,1.7999999999999998
3,0.27666666666666667,1.0,262.0,0,0.39094764594567993,Low Risk,37318,0,5.786666666666667
4,0.11,0.75,193.33333333333334,0,0.3781957517101696,Low Risk,7845,1,8.9
2,0.355,1.0,138.0,0,0.7664201822990636,High Risk,15842,1,3.87
4,0.2475,0.75,120.33333333333333,0,0.5308185083198991,Medium Risk,22038,1,11.2875
7,0.3685714285714286,1.0,89.33333333333333,0,0.20461652201974506,Low Risk,3080,2,8.84
4,0.1,0.75,162.33333333333334,0,0.440406600867198,Medium Risk,35131,1,9.0
4,0.195,0.75,154.0,1,0.45962125630223616,Medium Risk,47376,1,8.854999999999999
6,0.19499999999999998,1.0,120.0,0,0.26158561404189995,Low Risk,39199,1,8.855
3,0.35666666666666663,1.0,314.5,0,0.2943485400261689,Low Risk,16701,0,5.79
4,0.2075,0.75,157.66666666666666,0,0.4523008430300067,Medium Risk,40705,1,8.7175
5,0.126,0.8,151.75,0,0.3240414935005878,Low Risk,28849,2,13.984
4,0.195,0.75,125.66666666666667,0,0.5186036889050577,Medium Risk,47677,1,7.244999999999999
5,0.27,0.6,132.75,0,0.3585104993506718,Low Risk,17848,1,8.03
2,0.18,1.0,147.0,1,0.7499127973002956,High Risk,37077,3,2.46
4,0.22999999999999998,1.0,167.66666666666666,1,0.43754619573303466,Medium Risk,14365,1,10.01
4,0.385,0.75,68.0,1,0.6391558792262514,Medium Risk,42628,3,5.535
3,0.27,1.0,74.5,0,0.7539809387884774,High Risk,34108,1,3.65
3,0.19666666666666668,0.6666666666666666,152.5,0,0.6068608379262342,Medium Risk,41941,1,6.426666666666667
2,0.31,1.0,250.0,1,0.5622270672208947,Medium Risk,18510,3,3.4499999999999997
3,0.24666666666666667,1.0,180.5,0,0.5581991891364662,Medium Risk,18784,1,4.52
6,0.17833333333333334,1.0,75.4,1,0.3391282537616068,Low Risk,16807,2,12.325
4,0.1,0.75,119.33333333333333,1,0.5297481093281634,Medium Risk,4217,1,12.6
3,0.3033333333333333,0.6666666666666666,253.5,0,0.40152282244168774,Medium Risk,9731,0,3.483333333333334
2,0.345,1.0,124.0,1,0.7865272370868244,High Risk,31115,3,3.93
4,0.315,1.0,206.66666666666666,0,0.36143836347281905,Low Risk,12464,1,6.8500000000000005
3,0.29333333333333333,1.0,82.5,1,0.7417784365793626,High Risk,20376,1,7.773333333333333
5,0.27999999999999997,0.6,91.0,1,0.4420716442208419,Medium Risk,34850,1,10.799999999999999
1,0.38,1.0,0.0,1,0.9494030704617212,High Risk,48551,3,0.62
2,0.19,1.0,259.0,1,0.5411215206459309,Medium Risk,45094,0,3.24
5,0.268,0.8,124.0,0,0.3795067934088053,Low Risk,5460,1,9.516
3,0.38999999999999996,1.0,132.0,1,0.6571582983714467,Medium Risk,31484,3,1.8300000000000003
5,0.296,1.0,98.75,0,0.4350541574145243,Medium Risk,2891,1,6.335999999999999
3,0.4366666666666667,0.6666666666666666,207.0,0,0.5000343401476904,Medium Risk,37416,1,3.9433333333333325
6,0.21166666666666667,1.0,125.2,0,0.253565335020613,Low Risk,44971,1,8.671666666666667
3,0.10333333333333333,0.6666666666666666,256.0,0,0.39242941247742574,Low Risk,46605,0,7.173333333333334
7,0.22142857142857145,0.7142857142857143,75.66666666666667,0,0.21735618043879082,Low Risk,34434,2,15.571428571428571
3,0.4166666666666667,1.0,226.0,0,0.46727829787239555,Medium Risk,25933,0,4.666666666666666
5,0.31,0.6,154.0,0,0.31959251215127776,Low Risk,15854,1,9.66
3,0.27666666666666667,1.0,160.0,1,0.6004664871204256,Medium Risk,20413,1,4.34
5,0.298,0.8,152.0,0,0.32681891288417925,Low Risk,6305,2,10.53
2,0.02,0.5,292.0,1,0.45799759117927696,Medium Risk,10795,0,7.84
5,0.21600000000000003,0.6,84.25,1,0.45463925648426773,Medium Risk,6278,3,5.488
4,0.22499999999999998,1.0,141.33333333333334,1,0.4920207547215431,Medium Risk,46433,1,10.075000000000001
2,0.04,1.0,282.0,1,0.4900445224463863,Medium Risk,27535,0,5.76
4,0.2425,1.0,184.33333333333334,0,0.4039422907618737,Medium Risk,4528,1,6.0600000000000005
4,0.255,1.0,77.0,1,0.6241565296883618,Medium Risk,8379,3,5.215
3,0.3,0.6666666666666666,112.5,0,0.6849496772017611,Medium Risk,21676,1,5.6
5,0.3,1.0,150.5,0,0.33346784357821596,Low Risk,8478,1,7.0
4,0.26,0.75,94.33333333333333,1,0.5845200552695717,Medium Risk,30199,3,6.66
2,0.135,0.5,577.0,0,0.07339849368023248,Low Risk,39672,0,6.055
3,0.35333333333333333,1.0,226.0,0,0.4659277353198152,Medium Risk,30006,1,5.173333333333334
3,0.16666666666666666,0.6666666666666666,174.5,0,0.5617020285779504,Medium Risk,5879,1,7.5
3,0.35333333333333333,0.6666666666666666,156.5,1,0.6020937800547176,Medium Risk,48552,3,3.8800000000000003
4,0.255,1.0,145.66666666666666,1,0.4836328997355083,Medium Risk,37167,1,10.43
5,0.288,1.0,153.25,0,0.32816268840774027,Low Risk,18444,1,7.119999999999999
2,0.37,1.0,710.0,0,0.02708482726864884,Low Risk,4594,0,2.52
4,0.2325,1.0,116.66666666666667,1,0.5435040595335842,Medium Risk,23827,3,7.675
3,0.17666666666666667,0.6666666666666666,257.5,1,0.39094557225337456,Low Risk,32445,0,4.116666666666667
5,0.27999999999999997,1.0,107.0,1,0.4178902710163608,Medium Risk,9587,1,7.199999999999999
3,0.25666666666666665,1.0,43.5,1,0.7985688929322586,High Risk,16157,3,2.9733333333333336
4,0.31,1.0,168.0,0,0.4385491290793815,Medium Risk,5872,1,7.59
7,0.3071428571428571,1.0,102.66666666666667,0,0.18631146658942518,Low Risk,40696,2,13.164285714285715
1,0.43,1.0,0.0,1,0.9496084671031013,High Risk,254,3,2.2800000000000002
3,0.12333333333333334,1.0,153.5,0,0.6102790253611737,Medium Risk,4686,1,5.26
7,0.2414285714285714,0.8571428571428571,81.0,0,0.21223716733362202,Low Risk,31891,2,9.861428571428572
1,0.43,1.0,0.0,0,0.9496084671031013,High Risk,13934,3,0.5700000000000001
4,0.3375,1.0,91.33333333333333,0,0.5974253314639186,Medium Risk,47737,1,6.625
7,0.2742857142857143,0.8571428571428571,93.33333333333333,0,0.19599053083344412,Low Risk,25124,2,13.78857142857143
6,0.17333333333333334,1.0,117.2,0,0.26575921632621075,Low Risk,25572,2,12.4
5,0.23399999999999999,0.8,133.0,0,0.36132437732111977,Low Risk,36049,2,11.49
7,0.2671428571428571,0.8571428571428571,105.5,0,0.1804008830769766,Low Risk,44440,2,15.39
3,0.41333333333333333,1.0,113.5,1,0.691460502228338,Medium Risk,5987,3,4.1066666666666665
5,0.22000000000000003,0.4,146.25,0,0.328252195515877,Low Risk,32552,1,10.92
4,0.3275,1.0,113.0,1,0.5530938824730112,Medium Risk,39081,3,6.0525
8,0.245,1.0,93.57142857142857,0,0.11981158196596246,Low Risk,19396,2,11.325
7,0.25142857142857145,0.7142857142857143,115.83333333333333,0,0.16609169826109038,Low Risk,49626,2,12.725714285714286
2,0.07500000000000001,1.0,403.0,1,0.2599864020469383,Low Risk,7344,0,5.550000000000001
5,0.32799999999999996,0.8,114.5,0,0.3995679280230987,Low Risk,25131,1,9.408000000000001
3,0.26333333333333336,1.0,248.5,0,0.41778445691937144,Medium Risk,48372,0,6.629999999999999
6,0.20666666666666667,0.8333333333333334,90.8,0,0.30838393300207734,Low Risk,49929,2,11.9
6,0.32,0.6666666666666666,98.4,0,0.2940384973842391,Low Risk,22710,2,9.52
8,0.27125,1.0,58.57142857142857,1,0.15445925666947458,Low Risk,16677,2,13.84625
7,0.30428571428571427,0.8571428571428571,95.16666666666667,0,0.19399378282996127,Low Risk,30574,2,9.044285714285714
3,0.08666666666666667,0.6666666666666666,63.5,1,0.7626065030546012,High Risk,13217,1,5.48
5,0.258,1.0,119.75,0,0.39182019273041435,Low Risk,30444,2,10.388
2,0.16999999999999998,1.0,210.0,0,0.6391861473038931,Medium Risk,47692,0,4.98
5,0.32,1.0,138.75,0,0.3559866005495559,Low Risk,17822,1,8.16
6,0.2816666666666667,0.8333333333333334,139.6,0,0.2300055338332922,Low Risk,2480,2,11.493333333333332
3,0.2733333333333334,1.0,245.5,1,0.4240922439192975,Medium Risk,17859,0,6.539999999999999
1,0.07,1.0,0.0,1,0.9481118203098732,High Risk,37562,3,3.7199999999999998
4,0.2925,1.0,113.66666666666667,0,0.550977255222609,Medium Risk,14386,1,7.782500000000001
6,0.11666666666666665,1.0,142.0,0,0.22654075662792525,Low Risk,22835,2,11.483333333333333
6,0.395,0.8333333333333334,107.0,0,0.28360152983552694,Low Risk,25351,2,10.285
2,0.28500000000000003,1.0,371.0,0,0.31839718923758487,Low Risk,8581,0,4.29
4,0.2,1.0,194.0,0,0.3838277721893616,Low Risk,29612,1,9.600000000000001
8,0.22375,0.875,70.71428571428571,0,0.13988332546282375,Low Risk,47260,2,10.8675
1,0.27,1.0,0.0,1,0.9489484047760787,High Risk,31699,3,1.46
5,0.33399999999999996,1.0,131.5,0,0.37024692282567434,Low Risk,39650,1,7.992000000000001
3,0.27666666666666667,1.0,204.5,0,0.509062285164358,Medium Risk,961,1,7.233333333333334
4,0.255,0.75,96.66666666666667,1,0.5796817234731966,Medium Risk,46908,1,8.94
4,0.20500000000000002,0.5,177.33333333333334,0,0.40676517278624935,Medium Risk,40460,1,10.334999999999999
2,0.265,0.5,203.0,0,0.644488061707388,Medium Risk,36342,0,2.94
6,0.11166666666666668,0.8333333333333334,115.2,0,0.2651568702256524,Low Risk,35007,1,7.995
1,0.36,1.0,0.0,0,0.9493206900808339,High Risk,17750,1,1.92
4,0.2725,1.0,204.66666666666666,0,0.3644533465284445,Low Risk,27002,1,6.5475
4,0.3275,1.0,185.33333333333334,0,0.4036876509426177,Medium Risk,43396,1,6.0525
4,0.27,0.5,226.0,0,0.3148171981207007,Low Risk,12070,1,8.03
1,0.48,1.0,0.0,0,0.9498130740193175,High Risk,314,3,1.56
2,0.19,1.0,24.0,1,0.8932995066490718,High Risk,16213,3,2.43
3,0.08666666666666667,1.0,268.5,0,0.37429757172505207,Low Risk,33175,0,7.306666666666667
7,0.2657142857142857,0.8571428571428571,108.66666666666667,0,0.1765108403397215,Low Risk,41610,2,16.154285714285717
4,0.3,1.0,123.33333333333333,1,0.5311189585180219,Medium Risk,27684,1,7.699999999999999
2,0.235,1.0,231.0,0,0.5992282470519292,Medium Risk,39507,0,3.06
3,0.25,1.0,282.5,0,0.35055571113714334,Low Risk,41243,0,4.5
4,0.415,1.0,106.33333333333333,1,0.5686340317955609,Medium Risk,40801,1,5.85
5,0.18,1.0,157.25,0,0.31883678513096714,Low Risk,25177,1,11.48
2,0.215,1.0,460.0,0,0.18101923703233366,Low Risk,17209,0,3.14
4,0.265,0.75,83.33333333333333,1,0.6067166650260026,Medium Risk,37606,3,8.084999999999999
5,0.244,0.8,94.75,0,0.43788838964985205,Medium Risk,4488,1,9.828
4,0.24000000000000002,0.5,89.33333333333333,1,0.5889475048790942,Medium Risk,47065,3,5.32
4,0.225,1.0,191.66666666666666,0,0.38894971653989846,Low Risk,4455,1,10.85
4,0.1875,0.5,173.33333333333334,0,0.4144761833858838,Medium Risk,30297,1,7.3125
4,0.21,0.5,193.66666666666666,0,0.37445410949065244,Low Risk,15912,1,8.690000000000001
5,0.21799999999999997,1.0,98.25,0,0.4344366512400147,Medium Risk,18745,1,8.602
5,0.20999999999999996,0.6,113.5,0,0.39498165665855994,Low Risk,44368,1,7.9
5,0.22999999999999998,0.8,135.25,0,0.35692638969041246,Low Risk,4827,2,11.55
7,0.26571428571428574,0.7142857142857143,118.5,0,0.16320105037641755,Low Risk,22146,2,12.482857142857142
5,0.25,0.8,102.75,0,0.4216638194935457,Medium Risk,46541,1,9.75
7,0.3,0.8571428571428571,107.83333333333333,0,0.17795272646913904,Low Risk,21536,2,9.799999999999999
5,0.32,1.0,123.0,0,0.3866390035613107,Low Risk,21049,2,9.52
3,0.32666666666666666,0.3333333333333333,214.5,0,0.47481752802035626,Medium Risk,45141,1,6.0600000000000005
1,0.06,0.0,0.0,1,0.9436197783115272,High Risk,12701,3,3.76
5,0.172,1.0,82.0,1,0.4670032822731579,Medium Risk,8676,1,9.108
4,0.315,0.75,30.333333333333332,0,0.7067945970829668,High Risk,26617,1,7.535
4,0.27749999999999997,1.0,27.333333333333332,1,0.7157354614875949,High Risk,157,3,7.2250000000000005
2,0.375,0.5,210.0,1,0.6331927279093064,Medium Risk,15910,0,2.5
6,0.2816666666666667,1.0,131.4,0,0.24501091489685975,Low Risk,44242,2,10.774999999999999
5,0.302,0.8,104.75,1,0.4186852933219321,Medium Risk,42093,2,11.168
5,0.22800000000000004,1.0,121.25,0,0.3882322817795225,Low Risk,27218,1,10.036
5,0.278,1.0,138.25,0,0.3561176772778288,Low Risk,33762,1,7.22
4,0.3075,1.0,206.0,0,0.3625741627818336,Low Risk,7870,1,8.31
2,0.05,1.0,202.0,1,0.6520985628643833,Medium Risk,31729,3,2.8499999999999996
5,0.142,0.8,173.0,0,0.2867693403429254,Low Risk,1579,1,7.7219999999999995
3,0.33,0.3333333333333333,295.0,0,0.3160581356402061,Low Risk,44595,0,5.359999999999999
6,0.20333333333333334,1.0,130.6,0,0.24500366194174364,Low Risk,236,2,10.356666666666666
4,0.2625,0.75,148.66666666666666,0,0.4721287004830797,Medium Risk,2078,1,5.9
5,0.304,1.0,148.0,0,0.33819512123026524,Low Risk,6338,1,7.656
3,0.13333333333333333,1.0,142.5,1,0.6320655925084306,Medium Risk,34432,1,6.066666666666666
3,0.22666666666666666,0.6666666666666666,160.0,0,0.5924618385455507,Medium Risk,39618,1,7.733333333333333
3,0.35000000000000003,0.6666666666666666,134.5,0,0.6450621925934816,Medium Risk,44296,1,6.499999999999999
4,0.2575,1.0,101.66666666666667,0,0.5748600428842803,Medium Risk,8018,1,9.6525
6,0.2833333333333333,0.8333333333333334,100.6,0,0.29258664557427416,Low Risk,6623,2,9.316666666666666
3,0.17333333333333334,0.6666666666666666,26.5,1,0.8150328911839083,High Risk,20279,3,6.613333333333333
5,0.20800000000000002,0.6,75.75,0,0.47209560062964767,Medium Risk,12836,1,9.504000000000001
3,0.1366666666666667,1.0,85.0,1,0.7351591223319514,High Risk,40628,3,3.453333333333333
3,0.22,0.6666666666666666,142.0,1,0.6280151649569008,Medium Risk,7502,3,4.68
11,0.1781818181818182,1.0,57.2,0,0.030226001019955626,Low Risk,25258,2,23.832727272727272
5,0.202,1.0,126.5,1,0.377360996586396,Low Risk,19123,1,9.576
1,0.08,0.0,0.0,1,0.9437108761789781,High Risk,43005,3,3.68
9,0.35444444444444445,0.7777777777777778,62.5,0,0.08821776171688157,Low Risk,24839,2,15.493333333333332
2,0.21,1.0,261.0,1,0.537402723074643,Medium Risk,5738,0,4.74
2,0.265,1.0,335.0,1,0.3863692128813941,Low Risk,22658,0,4.41
1,0.33,1.0,0.0,1,0.9491968814099248,High Risk,21616,3,1.3399999999999999
3,0.17333333333333334,0.6666666666666666,187.5,0,0.5349967113585062,Medium Risk,16341,1,6.613333333333333
3,0.14666666666666664,0.6666666666666666,253.0,0,0.3993013305341919,Low Risk,19822,1,10.24
5,0.22800000000000004,0.8,150.5,0,0.3282534860259419,Low Risk,19639,1,10.036
2,0.225,1.0,160.0,0,0.7297935304023847,High Risk,40973,1,2.325
2,0.385,1.0,533.0,1,0.1087324594736801,Low Risk,38112,0,2.46
5,0.13,0.6,156.5,0,0.31175674455464053,Low Risk,28086,1,8.7
5,0.308,1.0,161.75,0,0.313095269398468,Low Risk,18221,1,5.536
3,0.3866666666666667,1.0,160.0,0,0.6027254284826756,Medium Risk,40362,1,6.133333333333333
5,0.21200000000000002,0.8,121.5,0,0.3832942984140285,Low Risk,44841,1,8.668000000000001
4,0.14750000000000002,0.75,206.66666666666666,0,0.35315304996497504,Low Risk,16902,1,6.82
4,0.165,0.75,123.66666666666667,0,0.5221255077015542,Medium Risk,25900,1,5.845
4,0.2275,0.75,166.66666666666666,0,0.4342012618107882,Medium Risk,8469,1,10.0425
4,0.315,0.75,223.0,0,0.3258344699173487,Low Risk,20313,1,6.165000000000001
5,0.384,0.6,94.0,1,0.43810176506658083,Medium Risk,7030,1,4.928
6,0.2733333333333333,0.8333333333333334,84.6,0,0.32076427089805487,Low Risk,20611,2,8.72
3,0.22666666666666666,0.6666666666666666,233.0,0,0.44159017928624184,Medium Risk,14401,1,6.96
2,0.13,0.5,404.0,1,0.25102985795089994,Low Risk,8106,0,2.61
5,0.33399999999999996,1.0,127.75,1,0.37756876098294423,Low Risk,6667,1,8.658000000000001
8,0.23125,1.0,91.14285714285714,0,0.12183808032908579,Low Risk,11080,2,18.450000000000003
4,0.3075,1.0,103.0,0,0.5731883242440167,Medium Risk,31852,1,4.8475
3,0.16333333333333333,0.6666666666666666,114.0,0,0.6796997621119699,Medium Risk,43588,1,5.8566666666666665
2,0.345,0.5,369.0,1,0.31371989876889805,Low Risk,3804,0,2.62
3,0.14333333333333334,0.6666666666666666,238.0,1,0.42958270741624266,Medium Risk,46751,0,4.283333333333333
3,0.14333333333333334,1.0,122.5,0,0.6701264486174174,Medium Risk,7862,1,7.71
6,0.215,1.0,93.6,0,0.3066477543492758,Low Risk,23547,2,17.27
6,0.3033333333333333,1.0,122.6,0,0.2591968824913516,Low Risk,41790,1,6.966666666666668
5,0.314,1.0,115.5,0,0.4014512412813563,Medium Risk,10236,1,6.1739999999999995
4,0.17,0.75,142.66666666666666,0,0.4826362699151113,Medium Risk,1788,1,10.79
5,0.20600000000000002,0.6,126.0,0,0.37027913729211875,Low Risk,42432,1,6.352
